_input,_num,_widgetName,_source,_resultNumber,_pageUrl,name,addr1,addr2,city,state,zipcode,hours,phone,type
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,162,nc-food-pantry-full,nc-food-pantry-full,162,http://content.foodbankcenc.org/about/zipcounty.asp,Foundation Of Jesus Christ Outrach Center,4409 Main Street,,Ellerbe,NC,28338,Hours: Every Wednesday from 5:30-6:30,Phone: 910-331-2206 (Corey),Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,163,nc-food-pantry-full,nc-food-pantry-full,163,http://content.foodbankcenc.org/about/zipcounty.asp,Fountain of Hope,900 Wilkins Street,,Rocky Mount,NC,27803,Hours: 2nd Thursdays 3:30-5:30 and emergencies,Phone: 252-382-1223,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,164,nc-food-pantry-full,nc-food-pantry-full,164,http://content.foodbankcenc.org/about/zipcounty.asp,Franklin County Volunteers in Medicine,109 N Church St,,Louisburg,NC,27546,Hours: Thursday 9:30-12 and by Emergency,Phone: 919-496-0495,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,165,nc-food-pantry-full,nc-food-pantry-full,165,http://content.foodbankcenc.org/about/zipcounty.asp,Freedom Family Foundation,668 Stratford Blvd.,,Kinston,NC,28504,Hours: First and Third Thursday from 12p-2p,Phone: 252-558-2665,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,166,nc-food-pantry-full,nc-food-pantry-full,166,http://content.foodbankcenc.org/about/zipcounty.asp,Freedom Family Foundation Inc,113 K West Firetower Road,,Winterville,NC,28590,Hours: 3rd Thursday from 10a-1p,Phone: 252-558-2665,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,167,nc-food-pantry-full,nc-food-pantry-full,167,http://content.foodbankcenc.org/about/zipcounty.asp,Freedom Family Foundation Inc,1430 McCarthy Blvd,PO Box 30166 Greenville NC,New Bern,NC,28562,Hours: 2nd Thursday 4p-5p,Phone: 252-353-0100 x101,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,168,nc-food-pantry-full,nc-food-pantry-full,168,http://content.foodbankcenc.org/about/zipcounty.asp,Friend to Friend,CONFIDENTIAL,,NULL,NC,,Hours: Sunday - Saturday (7 days/week) 24 hours/ day,Phone: 910-947-3333 shelter,Type: SHELTER
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,169,nc-food-pantry-full,nc-food-pantry-full,169,http://content.foodbankcenc.org/about/zipcounty.asp,Friendship One Accord,16221 Zion Road,,Marston,NC,28353,Hours: Wednesday 11am-2pm Mon-Fri emergency appointments,Phone: 910-506-9147,Type: SOUP KITCH
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,170,nc-food-pantry-full,nc-food-pantry-full,170,http://content.foodbankcenc.org/about/zipcounty.asp,Fuquay-Varina Emergency Food Pantry,216 West Academy Street,,Fuquay-Varina,NC,27526,Hours: Tues 9-11:45 Thurs. 2-5:45,Phone: 919-552-7720,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,171,nc-food-pantry-full,nc-food-pantry-full,171,http://content.foodbankcenc.org/about/zipcounty.asp,Georgetown Renaissance Community Association Inc.,203 Conover Street,,Jacksonville,NC,28540,Hours: Every Saturday 11A-1P,Phone: 910-545-7966,Type: MOBILE FP
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,172,nc-food-pantry-full,nc-food-pantry-full,172,http://content.foodbankcenc.org/about/zipcounty.asp,Gethsemane 7th Day Adv Pantry,2525 Sanderford Road,,Raleigh,NC,27610,Hours: 1st & 3rd Thursday,Phone: 919-749-3071,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,173,nc-food-pantry-full,nc-food-pantry-full,173,http://content.foodbankcenc.org/about/zipcounty.asp,Gibraltar-Church on the Rock,112 W. Hope Lodge St,,Tarboro,NC,27886,Hours: Mon-Thur 9:30am-11:30am,Phone: 252-907-1402,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,174,nc-food-pantry-full,nc-food-pantry-full,174,http://content.foodbankcenc.org/about/zipcounty.asp,Gibson United Methodist St Johns,13241 Mclaurin St,,Gibson,NC,28343,Hours: 4th Wednesday 8am-until 2nd Tues 11am-2pm,Phone: 910-280-2424-cell,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,175,nc-food-pantry-full,nc-food-pantry-full,175,http://content.foodbankcenc.org/about/zipcounty.asp,Glad Tiding Church Inc.,319 Broad Street,,Dunn,NC,28334,Hours: Fridays 11:00am - 3:00pm,Phone: 910.892.3462(Church),Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,176,nc-food-pantry-full,nc-food-pantry-full,176,http://content.foodbankcenc.org/about/zipcounty.asp,Glad Tidings Gospel Church,4422 301 South,,Wilson,NC,27893,Hours: Wed 9am-12noon as needed,Phone: 252-218-8895,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,177,nc-food-pantry-full,nc-food-pantry-full,177,http://content.foodbankcenc.org/about/zipcounty.asp,Glory Cloud & Fire Ministries,8800 Hwy 39 S,,Zebulon,NC,27597,Hours: 3rd Saturday 8 a.m. 102 a.m.,Phone: 919-269-8870,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,178,nc-food-pantry-full,nc-food-pantry-full,178,http://content.foodbankcenc.org/about/zipcounty.asp,Gods Fellowship Church,124-A South Main Street,,Broadway NC,NC,27505,Hours: Fridays only 12pm-until,Phone: 919.258.6757,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,179,nc-food-pantry-full,nc-food-pantry-full,179,http://content.foodbankcenc.org/about/zipcounty.asp,God's Vision Ministries,315 East River Rd,,Louisburg,NC,27549,Hours: 2 & 4 Saturdays 8-10:30am and emergency,Phone: 919-496-7822,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,180,nc-food-pantry-full,nc-food-pantry-full,180,http://content.foodbankcenc.org/about/zipcounty.asp,Good Shepherd Ministries,811 Martin Street,,Wilmington,NC,28401,Hours: Mon-Fri 7a-8a/11a-12p,Phone: 910-763-4424 ext 106,Type: SHELTER
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,181,nc-food-pantry-full,nc-food-pantry-full,181,http://content.foodbankcenc.org/about/zipcounty.asp,Grace and Peace Tabernacle,600 East Washington Street,,Mebane,NC,27302,Hours: third Tuesday every month 5-7pm,Phone: 336-421-7544,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,182,nc-food-pantry-full,nc-food-pantry-full,182,http://content.foodbankcenc.org/about/zipcounty.asp,Greater Diggs AME Zion Church,1258 old cheraw highway,,Rockingham,NC,28379,Hours: 4th Thursday 1-2pm Fresh Produce Distribution Every Sat and Sun 10am-11am,Phone: 910-997-4476,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,183,nc-food-pantry-full,nc-food-pantry-full,183,http://content.foodbankcenc.org/about/zipcounty.asp,Greater Joy Missionary Baptist,322 Anderson Street,,Rocky Mount,NC,27803,Hours: Bi-Weekly Mondays 12pm-2pm,Phone: 252-442-0958,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,184,nc-food-pantry-full,nc-food-pantry-full,184,http://content.foodbankcenc.org/about/zipcounty.asp,Greater Pentecostal F.D. Food Pantry,414 Rose Lane,,Raleigh,NC,27610,Hours: Mon-Sat 9:30 am - 11:30am,Phone: 919-847-5086,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,185,nc-food-pantry-full,nc-food-pantry-full,185,http://content.foodbankcenc.org/about/zipcounty.asp,Greater Ransom Way of Cross Temple,90 South Lake Lodge Rd Ext,,Henderson,NC,27537,Hours: 1st and 3rd Saturdays from 9:00 am until 12:00 noon,Phone: 919 693-1511 ext168 work,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,186,nc-food-pantry-full,nc-food-pantry-full,186,http://content.foodbankcenc.org/about/zipcounty.asp,Greater Refuge Temple,1438 Maplewood Drive,,Durham,NC,27704,Hours: Wednesdays 9am-1pm,Phone: 919-608-7525,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,187,nc-food-pantry-full,nc-food-pantry-full,187,http://content.foodbankcenc.org/about/zipcounty.asp,Greater Resoration Enrichment Center,3440 JB White HWY South,,Whiteville,NC,28472,Hours: 2nd Sat 10-11am 4th Tuesday 10-12,Phone: 910-234-5805,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,188,nc-food-pantry-full,nc-food-pantry-full,188,http://content.foodbankcenc.org/about/zipcounty.asp,Greater St. Peter Church Ministries Inc.,886 Will Baker Road,,Kinston,NC,28504,Hours: Monday through Friday 9a-12p,Phone: 252-520-0010,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,189,nc-food-pantry-full,nc-food-pantry-full,189,http://content.foodbankcenc.org/about/zipcounty.asp,Greene County Interfaith Volunteers,398 Hwy. 58 South,,Snow Hill,NC,28580,Hours: Wed at 9a-5p and Thur 9a-3p,Phone: 252-747-1090,Type: MOBILE FP
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,190,nc-food-pantry-full,nc-food-pantry-full,190,http://content.foodbankcenc.org/about/zipcounty.asp,Hands for Humanity CDC,1009 E. Bright Street,,Kinston,NC,28501,Hours: Mon 11a-2p Tues-Thurs 9a-1p,Phone: 252-523-0871,Type: MOBILE FP
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,191,nc-food-pantry-full,nc-food-pantry-full,191,http://content.foodbankcenc.org/about/zipcounty.asp,Harbor Inc.,1149 Buffalo Road,,Smithfield,NC,27577,Hours: 24/7,Phone: 919-938-3566,Type: SHELTER
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,192,nc-food-pantry-full,nc-food-pantry-full,192,http://content.foodbankcenc.org/about/zipcounty.asp,Harnett Food Pantry,275 Irene Roberts Road,,Lillington,NC,27546,Hours: Tues 1-4 Thurs 10-1,Phone: 919-985-7787,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,193,nc-food-pantry-full,nc-food-pantry-full,193,http://content.foodbankcenc.org/about/zipcounty.asp,Harvest Word Ministry,15199 Hwy 96 N,,Zebulon,NC,27599,Hours: Every 3rd Wednsday 10:30am-close and emergency,Phone: 919-618-1857,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,194,nc-food-pantry-full,nc-food-pantry-full,194,http://content.foodbankcenc.org/about/zipcounty.asp,Havelock Cherry Point,925 E. Main Street Suite 20,,Havelock,NC,28532,Hours: Monday Tues Wed and Friday from 10a-12p and 1p-2p,Phone: 252-447-5190,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,195,nc-food-pantry-full,nc-food-pantry-full,195,http://content.foodbankcenc.org/about/zipcounty.asp,Haven House-Crisis & Homeless Services,908 W. Morgan St.,,Raleigh,NC,27603,Hours: 365 days/yr and 24 hrs/day,Phone: 919-832-7866,Type: SHELTER
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,196,nc-food-pantry-full,nc-food-pantry-full,196,http://content.foodbankcenc.org/about/zipcounty.asp,Haw River Baptist Church,1099 Mt. Gilead Church Road,,Pittsboro,NC,27312,Hours: Second Saturday 8:30AM to 11:00 and Fourth Thursday 11:00AM to 1:00PM,Phone: 919-201-9972,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,197,nc-food-pantry-full,nc-food-pantry-full,197,http://content.foodbankcenc.org/about/zipcounty.asp,Help and Hope Ministries,305 West Oak St,,Goldsboro,NC,27530,Hours: Sun 1:00pm-2:00pm,Phone: 919-734-4852,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,198,nc-food-pantry-full,nc-food-pantry-full,198,http://content.foodbankcenc.org/about/zipcounty.asp,Help Center of Federal Point,Carolina Beach Recreation,1121 North Lake Park Blvd.,Carolina Beach,NC,28428,Hours: M-F 10am-12,Phone: 910-458-2777,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,199,nc-food-pantry-full,nc-food-pantry-full,199,http://content.foodbankcenc.org/about/zipcounty.asp,Helping and Healing Hearts INC,308 N 4th Street,,Smithfield,NC,27577,Hours: Tues-Fri 10am-5pm Sat 10am-3pm,Phone: 919-938-8190,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,200,nc-food-pantry-full,nc-food-pantry-full,200,http://content.foodbankcenc.org/about/zipcounty.asp,Helping Hands of Hamlet,609 Cheraw Road,,Hamlet,NC,28345,Hours: Every Thursday 1-3pm,Phone: 910-334-1009,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,201,nc-food-pantry-full,nc-food-pantry-full,201,http://content.foodbankcenc.org/about/zipcounty.asp,Helping Hands/St Stanislaus Ch,4849 Castle Hayne Road,,Castle Hayne,NC,28429,Hours: Every 2nd & 4th Thursday 9-12,Phone: 910-371-1525,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,202,nc-food-pantry-full,nc-food-pantry-full,202,http://content.foodbankcenc.org/about/zipcounty.asp,Henderson Towers Resident Management Corp (HTRMC),807 S. Duke Street #010,,Durham,NC,27701,Hours: 10:30 -12:30 every third Monday for Henderson Tower Residents Only,Phone: 919-452-0094,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,203,nc-food-pantry-full,nc-food-pantry-full,203,http://content.foodbankcenc.org/about/zipcounty.asp,Higher Dimensions Ministries,18501 Marston Rd,,Laurel Hill,NC,28351,Hours: 2nd and 4th Sat. 10am-12pm (pantry) 12-1pm 4th Sat. Soup Kitchen,Phone: 910-462-0286,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,204,nc-food-pantry-full,nc-food-pantry-full,204,http://content.foodbankcenc.org/about/zipcounty.asp,Highfalls United Methodist Ch.,324 Frieson Road,,Highfalls,NC,27259,Hours: Second & Fourth Saturday of each month; 7:00 a.m. - 8:30 a.m.,Phone: 910-464-2669,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,205,nc-food-pantry-full,nc-food-pantry-full,205,http://content.foodbankcenc.org/about/zipcounty.asp,Hillview Christian Assembly,3217 Lemon Springs Road,,Sanford,NC,27330,Hours: Wed 5pm- or any emergency situation,Phone: 919-776-6783,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,206,nc-food-pantry-full,nc-food-pantry-full,206,http://content.foodbankcenc.org/about/zipcounty.asp,Holly Ridge Church of God,1021 East Ocean Road,,Holly Ridge,NC,28445,Hours: Call as needed,Phone: 910-329-1531,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,207,nc-food-pantry-full,nc-food-pantry-full,207,http://content.foodbankcenc.org/about/zipcounty.asp,Holly Springs Food Cupboard,621 W. Holly Springs Rd.,,Holly Springs,NC,27540,Hours: Thursdays 2:00 - 5:00,Phone: 919-662-0892,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,208,nc-food-pantry-full,nc-food-pantry-full,208,http://content.foodbankcenc.org/about/zipcounty.asp,Holy Faith Temple C.F.A.P,506 S. Chestnut,,Henderson,NC,27537,Hours: Every Monday at 11:00am (beginning 4/18/13),Phone: 252-430-1970 home,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,209,nc-food-pantry-full,nc-food-pantry-full,209,http://content.foodbankcenc.org/about/zipcounty.asp,Holy Grounds/Calvary Chapel of Wilmington,2831 Carolina Beach Road,,Wilmington,NC,28412,Hours: 1st & 3rd Saturday of month 9am-11am,Phone: 910-538-7924,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,210,nc-food-pantry-full,nc-food-pantry-full,210,http://content.foodbankcenc.org/about/zipcounty.asp,Holy Mission Church of God in Christ,111 North First Street,,Pinetops,NC,27864,Hours: 3rd Saturday 9a-12p,Phone: 252-827-2363,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,211,nc-food-pantry-full,nc-food-pantry-full,211,http://content.foodbankcenc.org/about/zipcounty.asp,Hope of Glory Ministries Inc.,103 East Arlington Blvd.,Suite 106,Greenville,NC,27858,Hours: Monday through Friday9a-5pm by appointment only,Phone: 252-215-9042,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,212,nc-food-pantry-full,nc-food-pantry-full,212,http://content.foodbankcenc.org/about/zipcounty.asp,House of Fordham/Goldsboro,412 North William Street,,Goldsboro,NC,27530,Hours: Tuesday and Thursday from 9:30 a.m. - 12:30 p.m.,Phone: 919-736-7352,Type: SHELTER
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,213,nc-food-pantry-full,nc-food-pantry-full,213,http://content.foodbankcenc.org/about/zipcounty.asp,House of Refuge for Women,confidential,,Durham,NC,,Hours: 24/7 transition home-meals served 7a-8a/12-1p/6p-7p,Phone: 919-598-8279 house,Type: SHELTER
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,214,nc-food-pantry-full,nc-food-pantry-full,214,http://content.foodbankcenc.org/about/zipcounty.asp,House Prayer/Feed My People,335 Earl Franklin Drive,,Hamlet,NC,28345,Hours: 1st Friday and 4th Friday 12-1pm,Phone: 910-582-0575 (home),Type: SOUP KITCH
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,215,nc-food-pantry-full,nc-food-pantry-full,215,http://content.foodbankcenc.org/about/zipcounty.asp,Hunter's Chapel A.M.E. Church,214 Buckhorn Rd.,,Mebane,NC,27302,Hours: Direct Distribution 4th Thursday of the month at 1pm,Phone: 336-567-7676,Type: MOBILE FP
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,216,nc-food-pantry-full,nc-food-pantry-full,216,http://content.foodbankcenc.org/about/zipcounty.asp,Iglesia De Dios Pentecostal,2331 New Bern Ave.,,Raleigh,NC,27610,Hours: Wednesday 10:00 a.m. - 12:00 p.m.,Phone: 919-906-5042,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,217,nc-food-pantry-full,nc-food-pantry-full,217,http://content.foodbankcenc.org/about/zipcounty.asp,Iglesia de Dios Pentecostal,1042 Country Club Rd.,,Jacksonville,NC,28546,Hours: Every other Saturday 11a - 1p,Phone: 910-526-1202,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,218,nc-food-pantry-full,nc-food-pantry-full,218,http://content.foodbankcenc.org/about/zipcounty.asp,Iglesia Pentecostal Jesucristo,1508 Bizzell Grove Church Rd,,Selma,NC,27576,Hours: Every 2nd Saturday 9am-1pm,Phone: 919-538-0423,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,219,nc-food-pantry-full,nc-food-pantry-full,219,http://content.foodbankcenc.org/about/zipcounty.asp,Iglesia Presbiteriana Emanuel,2504 N. Roxboro St.,,Durham,NC,27703,Hours: Wednesday from 5-6pm,Phone: (919) 672-4333,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,220,nc-food-pantry-full,nc-food-pantry-full,220,http://content.foodbankcenc.org/about/zipcounty.asp,Immanuel Temple SDA Church,2102 S Alston Avenue,,Durham,NC,27701,Hours: Every Sunday 1-3,Phone: 919-957-0032 church,Type: SOUP KITCH
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,221,nc-food-pantry-full,nc-food-pantry-full,221,http://content.foodbankcenc.org/about/zipcounty.asp,Immanuel Temple SDA Community Services,2104 S. Alston Avenue,,Durham,NC,27707,Hours: 1st & 2nd Wed 10-1pm; and as needed,Phone: 919-471-3841,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,222,nc-food-pantry-full,nc-food-pantry-full,222,http://content.foodbankcenc.org/about/zipcounty.asp,Inspirational House of Praise,1005 Village Road,,Leland,NC,28451,Hours: Wednesday 8am-9am,Phone: 910 612 7041,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,223,nc-food-pantry-full,nc-food-pantry-full,223,http://content.foodbankcenc.org/about/zipcounty.asp,Interact,confidential,,Raleigh,NC,27605,Hours: 24 hrs,Phone: 919-828-7501,Type: SHELTER
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,224,nc-food-pantry-full,nc-food-pantry-full,224,http://content.foodbankcenc.org/about/zipcounty.asp,Inter-Faith Council/ Chapel Hill,110 W. Main Street,,Carrboro,NC,27510,Hours: Monday-Friday 9am-5pm; Tues & Wed 5-7pm,Phone: 919-929-6380 X41,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,225,nc-food-pantry-full,nc-food-pantry-full,225,http://content.foodbankcenc.org/about/zipcounty.asp,Islamic Association of Raleigh,3020 Ligon St,,Raleigh,NC,27607,Hours: 1st & 3rd Sat 10:00 am-12:00 pm,Phone: 919-609-6717,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,226,nc-food-pantry-full,nc-food-pantry-full,226,http://content.foodbankcenc.org/about/zipcounty.asp,Jackson Grove Bible Church of,66 Sinclair Lake Rd.,,Newton Grove,NC,28366,Hours: Wednesdays 12pm-2pm,Phone: 919-756-0008 (HT),Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,227,nc-food-pantry-full,nc-food-pantry-full,227,http://content.foodbankcenc.org/about/zipcounty.asp,Jerusalem United Methodist Church,1661 Jerusalem Road,,Laurinburg,NC,28352,Hours: 3rd Sat of every month 7-10am 3rd Sun 1:30pm delivery to homebound,Phone: 910-506-4816 home,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,228,nc-food-pantry-full,nc-food-pantry-full,228,http://content.foodbankcenc.org/about/zipcounty.asp,Jesucristo Fuente De Amory Pentecostal Holiness Church,531 Plaza Circle,,Garner,NC,27520,Hours: 4th Saturday 10a.m. - 12 p.m. Sunday 6pm - 7pm,Phone: 919-879-7480,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,229,nc-food-pantry-full,nc-food-pantry-full,229,http://content.foodbankcenc.org/about/zipcounty.asp,Jesus Is Justice Mission Inc.,469 Mills Road,,East Rockingham,NC,27379,Hours: Thursday 1-3pm,Phone: 917-566-1961,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,230,nc-food-pantry-full,nc-food-pantry-full,230,http://content.foodbankcenc.org/about/zipcounty.asp,Jonathans Outreach Network,302 S. Driver Street,,Durham,NC,27703,Hours: 10-4 M-F,Phone: 919-943-3997,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,231,nc-food-pantry-full,nc-food-pantry-full,231,http://content.foodbankcenc.org/about/zipcounty.asp,Joseph Provisions,2202 May Street #11,,Greenville,NC,27834,Hours: Every 3rd Saturday from 10a-4p,Phone: 252-917-2967,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,232,nc-food-pantry-full,nc-food-pantry-full,232,http://content.foodbankcenc.org/about/zipcounty.asp,Juniper Level MBC,9104 Sauls Road,,Raleigh,NC,27603,Hours: 1st & 3rd Thursday 9:30 am -11:30am,Phone: 919-832-5435,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,233,nc-food-pantry-full,nc-food-pantry-full,233,http://content.foodbankcenc.org/about/zipcounty.asp,Kairos Church Ministry,1003 S Lodge Street,,Wilson,NC,27893,Hours: Tues 7p-9p; Every Sat 6a-12p and every 3rd Sunday from 8:30a-11:30a,Phone: 252-714-6688,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,234,nc-food-pantry-full,nc-food-pantry-full,234,http://content.foodbankcenc.org/about/zipcounty.asp,Kenly Area Ministries,408 South College Avenue,,Kenly,NC,27542,Hours: Monday: 9:00 am-11:00am Tuesday2:00pm-3:00pm Wednesday:2:00pm-5:00pm Thursday:9:00am-11:00am Friday:9:00am-11:00am,Phone: 919-284-2449,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,235,nc-food-pantry-full,nc-food-pantry-full,235,http://content.foodbankcenc.org/about/zipcounty.asp,Kenly Church of God,8641 St. Mary's Church Road,,Kenly,NC,27542,Hours: 1st and 3rd Thursday at 10am,Phone: 919-284-3704,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,236,nc-food-pantry-full,nc-food-pantry-full,236,http://content.foodbankcenc.org/about/zipcounty.asp,Kingdom Health Care Inc.,81 Egypt Church Road,,Louisburg,NC,27549,Hours: Every Thursday 9am-12pm,Phone: 919-496-3025,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,237,nc-food-pantry-full,nc-food-pantry-full,237,http://content.foodbankcenc.org/about/zipcounty.asp,Kingdom Life Outreach,610-B North Madison Avenue,,Goldsboro,NC,27530,Hours: Tuesday and Wednsday 9am-5pm,Phone: 919-394-7572,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,238,nc-food-pantry-full,nc-food-pantry-full,238,http://content.foodbankcenc.org/about/zipcounty.asp,Kitrell Shiloh Missionary Baptist Church,1390 S. Chavis Road,,Kitrell,NC,27544,Hours: 4th Saturday 9:30-10:30am,Phone: 252-492-8152,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,239,nc-food-pantry-full,nc-food-pantry-full,239,http://content.foodbankcenc.org/about/zipcounty.asp,Knightdale Church of God,4272 Old Faison Rd,,Knightdale,NC,27545,Hours: Tuesdays 2:00 pm - 5:00 pm by appointment,Phone: 919-650-1068,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,240,nc-food-pantry-full,nc-food-pantry-full,240,http://content.foodbankcenc.org/about/zipcounty.asp,Koinonia Christian Center Church,1405 SW Greenville Blvd.,,Greenville,NC,27835,Hours: Every 4th Wed from 7:30a-9:30a /Monday through Friday from 8a-5p (emergency bags in office on Sunday),Phone: 252-268-6195 cell,Type: MOBILE FP
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,241,nc-food-pantry-full,nc-food-pantry-full,241,http://content.foodbankcenc.org/about/zipcounty.asp,Lake Gaston Baptist Church,128 Lynwood Road,,Littleton,NC,27850,Hours: Delivers food to clients after Food Lion pickups 7 days a week,Phone: 434-637-6258,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,242,nc-food-pantry-full,nc-food-pantry-full,242,http://content.foodbankcenc.org/about/zipcounty.asp,Laurinburg Hope In Christ Ministry,11141 Turnpike Road,,Laurinburg,NC,28352,Hours: Thursdays 9:00am-11:00am,Phone: 910-610-5883 Kraw Cell,Type: SOUP KITCH
